Room_Number;Loop_Index;Segment_Type;StartX;StartY;EndX;EndY;Length
B5-207;0;Line;-18902.71;35378.97;-18902.71;30118.97;5260.00
B5-207;0;Line;-18902.71;30118.97;-18307.71;30118.97;595.00
B5-207;0;Line;-18307.71;30118.97;-18114.30;30118.97;193.40
B5-207;0;Line;-18114.30;30118.97;-17992.71;30118.97;121.60
B5-207;0;Line;-17992.71;30118.97;-17991.11;30118.97;1.60
B5-207;0;Line;-17991.11;30118.97;-16344.30;30118.97;1646.81
B5-207;0;Line;-16344.30;30118.97;-16342.71;30118.97;1.60
B5-207;0;Line;-16342.71;30118.97;-16221.11;30118.97;121.60
B5-207;0;Line;-16221.11;30118.97;-14742.71;30118.97;1478.40
B5-207;0;Line;-14742.71;30118.97;-14742.71;36168.97;6050.00
B5-207;0;Line;-14742.71;36168.97;-18292.71;36168.97;3550.00
B5-207;0;Line;-18292.71;36168.97;-18292.71;35783.97;385.00
B5-207;0;Line;-18292.71;35783.97;-18902.71;35783.97;610.00
B5-208;0;Line;-11492.71;15668.98;-5622.71;15668.98;5870.00
B5-208;0;Line;-5622.71;15668.98;-5622.71;15798.98;130.00
B5-208;0;Line;-5622.71;15798.98;-5622.71;16613.98;815.00
B5-208;0;Line;-5622.71;16613.98;-5317.72;16613.98;304.99
B5-208;0;Line;-5317.72;16613.98;-5317.72;22483.98;5870.00
B5-208;0;Line;-5317.72;22483.98;-5622.71;22483.98;304.99
B5-208;0;Line;-5622.71;22483.98;-5622.71;23313.98;830.00
B5-208;0;Line;-5622.71;23313.98;-5317.72;23313.98;304.99
B5-208;0;Line;-5317.72;23313.98;-5317.72;25278.96;1964.98
B5-208;0;Line;-5317.72;25278.96;-6924.71;25278.96;1606.99
B5-208;0;Line;-6924.71;25278.96;-6967.72;25278.96;43.00
B5-208;0;Line;-6967.72;25278.96;-7139.32;25278.96;171.60
B5-208;0;Line;-7139.32;25278.96;-11797.71;25278.96;4658.40
B5-208;0;Line;-11797.71;25278.96;-11797.71;23313.98;1964.98
B5-208;0;Line;-11797.71;23313.98;-11492.71;23313.98;305.01
B5-208;0;Line;-11492.71;23313.98;-11492.71;22483.98;830.00
B5-208;0;Line;-11492.71;22483.98;-11797.71;22483.98;305.01
B5-208;0;Line;-11797.71;22483.98;-11797.71;16613.98;5870.00
B5-208;0;Line;-11797.71;16613.98;-11492.71;16613.98;305.01
B5-208;0;Line;-11492.71;16613.98;-11492.71;15798.98;815.00
B5-208;0;Line;-11492.71;15798.98;-11492.71;15668.98;130.00
B5-209;0;Line;-18292.71;15668.98;-12322.71;15668.98;5970.00
B5-209;0;Line;-12322.71;15668.98;-12322.71;15798.98;130.00
B5-209;0;Line;-12322.71;15798.98;-12322.71;16613.98;815.00
B5-209;0;Line;-12322.71;16613.98;-12017.71;16613.98;304.99
B5-209;0;Line;-12017.71;16613.98;-12017.71;22483.98;5870.00
B5-209;0;Line;-12017.71;22483.98;-12322.71;22483.98;304.99
B5-209;0;Line;-12322.71;22483.98;-12322.71;23313.98;830.00
B5-209;0;Line;-12322.71;23313.98;-12017.71;23313.98;304.99
B5-209;0;Line;-12017.71;23313.98;-12017.71;25278.96;1964.98
B5-209;0;Line;-12017.71;25278.96;-16171.11;25278.96;4153.40
B5-209;0;Line;-16171.11;25278.96;-16342.71;25278.96;171.60
B5-209;0;Line;-16342.71;25278.96;-16385.72;25278.96;43.01
B5-209;0;Line;-16385.72;25278.96;-17991.11;25278.96;1605.40
B5-209;0;Line;-17991.11;25278.96;-17992.71;25278.96;1.60
B5-209;0;Line;-17992.71;25278.96;-18114.30;25278.96;121.60
B5-209;0;Line;-18114.30;25278.96;-18902.71;25278.96;788.40
B5-209;0;Line;-18902.71;25278.96;-18902.71;25277.37;1.60
B5-209;0;Line;-18902.71;25277.37;-18902.71;23313.98;1963.39
B5-209;0;Line;-18902.71;23313.98;-18292.71;23313.98;610.00
B5-209;0;Line;-18292.71;23313.98;-18292.71;22483.98;830.00
B5-209;0;Line;-18292.71;22483.98;-18902.71;22483.98;610.00
B5-209;0;Line;-18902.71;22483.98;-18902.71;19548.97;2935.01
B5-209;0;Line;-18902.71;19548.97;-18902.71;16613.98;2934.99
B5-209;0;Line;-18902.71;16613.98;-18292.71;16613.98;610.00
B5-209;0;Line;-18292.71;16613.98;-18292.71;15798.98;815.00
B5-209;0;Line;-18292.71;15798.98;-18292.71;15668.98;130.00
B5-210;0;Line;-25837.71;19438.97;-25837.71;16613.98;2824.99
B5-210;0;Line;-25837.71;16613.98;-25707.71;16613.98;130.00
B5-210;0;Line;-25707.71;16613.98;-24892.71;16613.98;815.00
B5-210;0;Line;-24892.71;16613.98;-24892.71;15798.98;815.00
B5-210;0;Line;-24892.71;15798.98;-24892.71;15668.98;130.00
B5-210;0;Line;-24892.71;15668.98;-19122.71;15668.98;5770.00
B5-210;0;Line;-19122.71;15668.98;-19122.71;15798.98;130.00
B5-210;0;Line;-19122.71;15798.98;-19122.71;16598.98;800.00
B5-210;0;Line;-19122.71;16598.98;-19122.71;16606.48;7.50
B5-210;0;Line;-19122.71;16606.48;-19122.71;19438.97;2832.49
B5-210;0;Line;-19122.71;19438.97;-21382.71;19438.97;2260.00
B5-210;0;Line;-21382.71;19438.97;-25837.71;19438.97;4455.00
B5-213;0;Line;-25837.71;22483.98;-25837.71;19658.97;2825.01
B5-213;0;Line;-25837.71;19658.97;-21492.71;19658.97;4345.00
B5-213;0;Line;-21492.71;19658.97;-21492.71;22788.98;3130.01
B5-213;0;Line;-21492.71;22788.98;-24892.71;22788.98;3400.00
B5-213;0;Line;-24892.71;22788.98;-24892.71;22483.98;305.00
B5-213;0;Line;-24892.71;22483.98;-25707.71;22483.98;815.00
B5-213;0;Line;-25707.71;22483.98;-25837.71;22483.98;130.00
B5-214;0;Line;-25837.71;26138.97;-25837.71;23313.98;2824.99
B5-214;0;Line;-25837.71;23313.98;-25707.71;23313.98;130.00
B5-214;0;Line;-25707.71;23313.98;-24892.71;23313.98;815.00
B5-214;0;Line;-24892.71;23313.98;-24892.71;23008.98;305.00
B5-214;0;Line;-24892.71;23008.98;-24891.11;23008.98;1.60
B5-214;0;Line;-24891.11;23008.98;-21492.71;23008.98;3398.40
B5-214;0;Line;-21492.71;23008.98;-21492.71;25388.96;2379.98
B5-214;0;Line;-21492.71;25388.96;-21492.71;26138.97;750.00
B5-214;0;Line;-21492.71;26138.97;-25837.71;26138.97;4345.00
B5-215;0;Line;-25837.71;29183.98;-25837.71;26358.97;2825.01
B5-215;0;Line;-25837.71;26358.97;-21492.71;26358.97;4345.00
B5-215;0;Line;-21492.71;26358.97;-21492.71;29488.98;3130.01
B5-215;0;Line;-21492.71;29488.98;-24892.71;29488.98;3400.00
B5-215;0;Line;-24892.71;29488.98;-24892.71;29183.98;305.00
B5-215;0;Line;-24892.71;29183.98;-25707.71;29183.98;815.00
B5-215;0;Line;-25707.71;29183.98;-25837.71;29183.98;130.00
B5-216;0;Line;-25837.71;32838.98;-25837.71;30013.98;2825.00
B5-216;0;Line;-25837.71;30013.98;-25707.71;30013.98;130.00
B5-216;0;Line;-25707.71;30013.98;-24892.71;30013.98;815.00
B5-216;0;Line;-24892.71;30013.98;-24892.71;29708.98;305.00
B5-216;0;Line;-24892.71;29708.98;-24891.11;29708.98;1.60
B5-216;0;Line;-24891.11;29708.98;-21492.71;29708.98;3398.40
B5-216;0;Line;-21492.71;29708.98;-21492.71;32838.98;3130.00
B5-216;0;Line;-21492.71;32838.98;-25837.71;32838.98;4345.00
B5-217;0;Line;-25837.71;35783.98;-25837.71;33058.98;2725.00
B5-217;0;Line;-25837.71;33058.98;-21492.71;33058.98;4345.00
B5-217;0;Line;-21492.71;33058.98;-21492.71;35378.97;2319.99
B5-217;0;Line;-21492.71;35378.97;-21492.71;35488.97;110.00
B5-217;0;Line;-21492.71;35488.97;-21492.71;35490.56;1.60
B5-217;0;Line;-21492.71;35490.56;-21492.71;36188.98;698.42
B5-217;0;Line;-21492.71;36188.98;-24892.71;36188.98;3400.00
B5-217;0;Line;-24892.71;36188.98;-24892.71;35783.98;405.00
B5-217;0;Line;-24892.71;35783.98;-25707.71;35783.98;815.00
B5-217;0;Line;-25707.71;35783.98;-25837.71;35783.98;130.00
B5-218;0;Line;-25837.71;39538.95;-25837.71;36613.98;2924.97
B5-218;0;Line;-25837.71;36613.98;-25707.71;36613.98;130.00
B5-218;0;Line;-25707.71;36613.98;-24892.71;36613.98;815.00
B5-218;0;Line;-24892.71;36613.98;-24892.71;36408.98;205.00
B5-218;0;Line;-24892.71;36408.98;-24891.11;36408.98;1.60
B5-218;0;Line;-24891.11;36408.98;-21492.71;36408.98;3398.40
B5-218;0;Line;-21492.71;36408.98;-21492.71;39538.95;3129.97
B5-218;0;Line;-21492.71;39538.95;-25837.71;39538.95;4345.00
B5-219;0;Line;-25837.71;42583.98;-25837.71;39758.95;2825.03
B5-219;0;Line;-25837.71;39758.95;-21492.71;39758.95;4345.00
B5-219;0;Line;-21492.71;39758.95;-21492.71;42888.98;3130.03
B5-219;0;Line;-21492.71;42888.98;-24892.71;42888.98;3400.00
B5-219;0;Line;-24892.71;42888.98;-24892.71;42583.98;305.00
B5-219;0;Line;-24892.71;42583.98;-25707.71;42583.98;815.00
B5-219;0;Line;-25707.71;42583.98;-25837.71;42583.98;130.00
B5-220;0;Line;-25837.71;46238.95;-25837.71;43413.98;2824.97
B5-220;0;Line;-25837.71;43413.98;-25707.71;43413.98;130.00
B5-220;0;Line;-25707.71;43413.98;-24892.71;43413.98;815.00
B5-220;0;Line;-24892.71;43413.98;-24892.71;43108.98;305.00
B5-220;0;Line;-24892.71;43108.98;-21492.71;43108.98;3400.00
B5-220;0;Line;-21492.71;43108.98;-21492.71;46238.95;3129.97
B5-220;0;Line;-21492.71;46238.95;-25837.71;46238.95;4345.00
B5-221;0;Line;-25837.71;49283.98;-25837.71;46458.95;2825.03
B5-221;0;Line;-25837.71;46458.95;-21492.71;46458.95;4345.00
B5-221;0;Line;-21492.71;46458.95;-21492.71;49588.98;3130.03
B5-221;0;Line;-21492.71;49588.98;-24892.71;49588.98;3400.00
B5-221;0;Line;-24892.71;49588.98;-24892.71;49283.98;305.00
B5-221;0;Line;-24892.71;49283.98;-25707.71;49283.98;815.00
B5-221;0;Line;-25707.71;49283.98;-25837.71;49283.98;130.00
B5-222;0;Line;-25837.71;52938.95;-25837.71;50113.98;2824.97
B5-222;0;Line;-25837.71;50113.98;-25707.71;50113.98;130.00
B5-222;0;Line;-25707.71;50113.98;-24892.71;50113.98;815.00
B5-222;0;Line;-24892.71;50113.98;-24892.71;49808.98;305.00
B5-222;0;Line;-24892.71;49808.98;-24891.11;49808.98;1.60
B5-222;0;Line;-24891.11;49808.98;-21492.71;49808.98;3398.40
B5-222;0;Line;-21492.71;49808.98;-21492.71;52938.95;3129.97
B5-222;0;Line;-21492.71;52938.95;-25837.71;52938.95;4345.00
B5-223;0;Line;-25837.71;55983.98;-25837.71;53158.95;2825.03
B5-223;0;Line;-25837.71;53158.95;-21492.71;53158.95;4345.00
B5-223;0;Line;-21492.71;53158.95;-21492.71;56288.98;3130.03
B5-223;0;Line;-21492.71;56288.98;-24892.71;56288.98;3400.00
B5-223;0;Line;-24892.71;56288.98;-24892.71;55983.98;305.00
B5-223;0;Line;-24892.71;55983.98;-25707.71;55983.98;815.00
B5-223;0;Line;-25707.71;55983.98;-25837.71;55983.98;130.00
B5-224;0;Line;-25837.71;59638.97;-25837.71;56813.98;2824.99
B5-224;0;Line;-25837.71;56813.98;-25707.71;56813.98;130.00
B5-224;0;Line;-25707.71;56813.98;-24892.71;56813.98;815.00
B5-224;0;Line;-24892.71;56813.98;-24892.71;56508.98;305.00
B5-224;0;Line;-24892.71;56508.98;-21492.71;56508.98;3400.00
B5-224;0;Line;-21492.71;56508.98;-21492.71;59638.97;3129.99
B5-224;0;Line;-21492.71;59638.97;-25837.71;59638.97;4345.00
B5-225;0;Line;-25837.71;62683.98;-25837.71;59858.97;2825.01
B5-225;0;Line;-25837.71;59858.97;-21492.71;59858.97;4345.00
B5-225;0;Line;-21492.71;59858.97;-21492.71;62640.97;2782.00
B5-225;0;Line;-21492.71;62640.97;-21492.71;62663.97;23.00
B5-225;0;Line;-21492.71;62663.97;-21492.71;62793.98;130.01
B5-225;0;Line;-21492.71;62793.98;-21492.71;62988.98;195.00
B5-225;0;Line;-21492.71;62988.98;-24892.71;62988.98;3400.00
B5-225;0;Line;-24892.71;62988.98;-24892.71;62683.98;305.00
B5-225;0;Line;-24892.71;62683.98;-25707.71;62683.98;815.00
B5-225;0;Line;-25707.71;62683.98;-25837.71;62683.98;130.00
B5-226;0;Line;-25837.71;66338.97;-25837.71;63513.98;2824.99
B5-226;0;Line;-25837.71;63513.98;-25707.71;63513.98;130.00
B5-226;0;Line;-25707.71;63513.98;-24892.71;63513.98;815.00
B5-226;0;Line;-24892.71;63513.98;-24892.71;63208.98;305.00
B5-226;0;Line;-24892.71;63208.98;-24891.11;63208.98;1.60
B5-226;0;Line;-24891.11;63208.98;-21492.71;63208.98;3398.40
B5-226;0;Line;-21492.71;63208.98;-21492.71;66338.97;3129.99
B5-226;0;Line;-21492.71;66338.97;-25837.71;66338.97;4345.00
B5-227;0;Line;-25837.71;69383.98;-25837.71;66558.97;2825.01
B5-227;0;Line;-25837.71;66558.97;-21492.71;66558.97;4345.00
B5-227;0;Line;-21492.71;66558.97;-21492.71;69688.98;3130.01
B5-227;0;Line;-21492.71;69688.98;-24602.71;69688.98;3110.00
B5-227;0;Line;-24602.71;69688.98;-24602.71;69383.98;305.00
B5-227;0;Line;-24602.71;69383.98;-24907.71;69383.98;305.00
B5-227;0;Line;-24907.71;69383.98;-25707.71;69383.98;800.00
B5-227;0;Line;-25707.71;69383.98;-25837.71;69383.98;130.00
B5-228;0;Line;-25837.71;73038.97;-25837.71;70213.98;2824.99
B5-228;0;Line;-25837.71;70213.98;-25707.71;70213.98;130.00
B5-228;0;Line;-25707.71;70213.98;-24907.71;70213.98;800.00
B5-228;0;Line;-24907.71;70213.98;-24602.71;70213.98;305.00
B5-228;0;Line;-24602.71;70213.98;-24602.71;69908.98;305.00
B5-228;0;Line;-24602.71;69908.98;-21492.71;69908.98;3110.00
B5-228;0;Line;-21492.71;69908.98;-21492.71;73038.97;3129.99
B5-228;0;Line;-21492.71;73038.97;-25837.71;73038.97;4345.00
B5-229;0;Line;-19122.71;77028.98;-24555.30;77028.98;5432.60
B5-229;0;Line;-24555.30;77028.98;-24555.30;76083.98;945.00
B5-229;0;Line;-24555.30;76083.98;-24907.71;76083.98;352.40
B5-229;0;Line;-24907.71;76083.98;-25707.71;76083.98;800.00
B5-229;0;Line;-25707.71;76083.98;-25837.71;76083.98;130.00
B5-229;0;Line;-25837.71;76083.98;-25837.71;73258.97;2825.01
B5-229;0;Line;-25837.71;73258.97;-21382.71;73258.97;4455.00
B5-229;0;Line;-21382.71;73258.97;-19122.71;73258.97;2260.00
B5-229;0;Line;-19122.71;73258.97;-19122.71;76091.48;2832.51
B5-229;0;Line;-19122.71;76091.48;-19122.71;76098.98;7.50
B5-229;0;Line;-19122.71;76098.98;-19122.71;76906.48;807.50
B5-229;0;Line;-19122.71;76906.48;-19122.71;77028.98;122.50
B5-230;0;Line;-12322.71;77028.98;-18292.71;77028.98;5970.00
B5-230;0;Line;-18292.71;77028.98;-18292.71;76898.98;130.00
B5-230;0;Line;-18292.71;76898.98;-18292.71;76083.98;815.00
B5-230;0;Line;-18292.71;76083.98;-18902.71;76083.98;610.00
B5-230;0;Line;-18902.71;76083.98;-18902.71;73148.97;2935.01
B5-230;0;Line;-18902.71;73148.97;-18902.71;71183.98;1964.99
B5-230;0;Line;-18902.71;71183.98;-5222.71;71183.98;13680.00
B5-230;0;Line;-5222.71;71183.98;-5222.71;73683.98;2500.00
B5-230;0;Line;-5222.71;73683.98;-5222.71;73977.39;293.40
B5-230;0;Line;-5222.71;73977.39;-5222.71;74031.48;54.10
B5-230;0;Line;-5222.71;74031.48;-5222.71;76083.98;2052.50
B5-230;0;Line;-5222.71;76083.98;-5622.71;76083.98;400.00
B5-230;0;Line;-5622.71;76083.98;-5622.71;76898.98;815.00
B5-230;0;Line;-5622.71;76898.98;-5622.71;77028.98;130.00
B5-230;0;Line;-5622.71;77028.98;-11492.71;77028.98;5870.00
B5-230;0;Line;-11492.71;77028.98;-11492.71;76898.98;130.00
B5-230;0;Line;-11492.71;76898.98;-11492.71;76083.98;815.00
B5-230;0;Line;-11492.71;76083.98;-12322.71;76083.98;830.00
B5-230;0;Line;-12322.71;76083.98;-12322.71;76898.98;815.00
B5-230;0;Line;-12322.71;76898.98;-12322.71;77028.98;130.00
B5-2.WC1;0;Line;-422.71;77018.98;-1412.71;77018.98;990.00
B5-2.WC1;0;Line;-1412.71;77018.98;-1412.71;76618.98;400.00
B5-2.WC1;0;Line;-1412.71;76618.98;-1552.71;76618.98;140.00
B5-2.WC1;0;Line;-1552.71;76618.98;-1552.71;77018.98;400.00
B5-2.WC1;0;Line;-1552.71;77018.98;-3152.71;77018.98;1600.00
B5-2.WC1;0;Line;-3152.71;77018.98;-3152.71;76618.98;400.00
B5-2.WC1;0;Line;-3152.71;76618.98;-3292.71;76618.98;140.00
B5-2.WC1;0;Line;-3292.71;76618.98;-3292.71;77018.98;400.00
B5-2.WC1;0;Line;-3292.71;77018.98;-4782.71;77018.98;1490.00
B5-2.WC1;0;Line;-4782.71;77018.98;-4782.71;76073.98;944.99
B5-2.WC1;0;Line;-4782.71;76073.98;-4992.71;76073.98;210.00
B5-2.WC1;0;Line;-4992.71;76073.98;-4992.71;74093.98;1980.00
B5-2.WC1;0;Line;-4992.71;74093.98;-3152.71;74093.98;1840.00
B5-2.WC1;0;Line;-3152.71;74093.98;-3152.71;73803.98;290.00
B5-2.WC1;0;Line;-3152.71;73803.98;-1552.71;73803.98;1600.00
B5-2.WC1;0;Line;-1552.71;73803.98;-1552.71;75443.98;1640.00
B5-2.WC1;0;Line;-1552.71;75443.98;-1422.71;75443.98;130.00
B5-2.WC1;0;Line;-1422.71;75443.98;-1422.71;75433.98;10.00
B5-2.WC1;0;Line;-1422.71;75433.98;-422.71;75433.98;1000.00
B5-2.WC1;0;Line;-422.71;75433.98;-422.71;77018.98;1584.99
B5-2.WC2;0;Line;2017.29;77018.98;2017.29;75443.98;1574.99
B5-2.WC2;0;Line;2017.29;75443.98;3712.30;75443.98;1695.01
B5-2.WC2;0;Line;3712.30;75443.98;3712.30;74843.98;600.00
B5-2.WC2;0;Line;3712.30;74843.98;6402.29;74843.98;2689.99
B5-2.WC2;0;Line;6402.29;74843.98;6402.29;75518.98;674.99
B5-2.WC2;0;Line;6402.29;75518.98;6542.29;75518.98;140.00
B5-2.WC2;0;Line;6542.29;75518.98;6542.29;74093.98;1424.99
B5-2.WC2;0;Line;6542.29;74093.98;9302.29;74093.98;2760.00
B5-2.WC2;0;Line;9302.29;74093.98;9302.29;77018.98;2924.99
B5-2.WC2;0;Line;9302.29;77018.98;2017.29;77018.98;7285.00
B5-EV-01;0;Line;-5017.71;73588.98;-5017.71;71168.98;2420.00
B5-EV-01;0;Line;-5017.71;71168.98;-4507.71;71168.98;510.00
B5-EV-01;0;Line;-4507.71;71168.98;-4502.70;71168.98;5.01
B5-EV-01;0;Line;-4502.70;71168.98;-912.70;71168.98;3590.00
B5-EV-01;0;Line;-912.70;71168.98;-907.71;71168.98;4.99
B5-EV-01;0;Line;-907.71;71168.98;-397.71;71168.98;510.00
B5-EV-01;0;Line;-397.71;71168.98;-397.71;73588.98;2420.00
B5-EV-01;0;Line;-397.71;73588.98;-1482.71;73588.98;1085.00
B5-EV-01;0;Line;-1482.71;73588.98;-3215.21;73588.98;1732.50
B5-EV-01;0;Line;-3215.21;73588.98;-3269.30;73588.98;54.10
B5-EV-01;0;Line;-3269.30;73588.98;-5017.71;73588.98;1748.41
B5-2.WC3;0;Line;3572.30;73663.98;1872.30;73663.98;1700.00
B5-2.WC3;0;Line;1872.30;73663.98;1872.30;71483.98;2180.00
B5-2.WC3;0;Line;1872.30;71483.98;3572.30;71483.98;1700.00
B5-2.WC3;0;Line;3572.30;71483.98;3572.30;73663.98;2180.00
B5-2.JC1;0;Line;6402.29;74703.98;3712.30;74703.98;2689.99
B5-2.JC1;0;Line;3712.30;74703.98;3712.30;73803.98;900.00
B5-2.JC1;0;Line;3712.30;73803.98;6402.29;73803.98;2689.99
B5-2.JC1;0;Line;6402.29;73803.98;6402.29;74703.98;900.00
B5-232;0;Line;11127.29;77028.98;9532.29;77028.98;1595.00
B5-232;0;Line;9532.29;77028.98;9532.29;74031.48;2997.50
B5-232;0;Line;9532.29;74031.48;9532.29;73688.98;342.50
B5-232;0;Line;9532.29;73688.98;9532.29;73687.39;1.60
B5-232;0;Line;9532.29;73687.39;9532.29;71183.98;2503.41
B5-232;0;Line;9532.29;71183.98;11027.29;71183.98;1495.00
B5-232;0;Line;11027.29;71183.98;11042.29;71183.98;15.00
B5-232;0;Line;11042.29;71183.98;11127.29;71183.98;85.00
B5-232;0;Line;11127.29;71183.98;11127.29;76091.48;4907.50
B5-232;0;Line;11127.29;76091.48;11127.29;76098.98;7.50
B5-232;0;Line;11127.29;76098.98;11127.29;76898.98;800.00
B5-232;0;Line;11127.29;76898.98;11127.29;77028.98;130.00
B5-2.WC4;0;Line;-422.71;26393.87;-4492.72;26393.87;4070.01
B5-2.WC4;0;Line;-4492.72;26393.87;-4492.72;20518.90;5874.98
B5-2.WC4;0;Line;-4492.72;20518.90;-2167.70;20518.90;2325.02
B5-2.WC4;0;Line;-2167.70;20518.90;-2167.70;22198.90;1680.00
B5-2.WC4;0;Line;-2167.70;22198.90;-2667.70;22198.90;500.00
B5-2.WC4;0;Line;-2667.70;22198.90;-2667.70;22338.90;140.00
B5-2.WC4;0;Line;-2667.70;22338.90;-422.71;22338.90;2245.00
B5-2.WC4;0;Line;-422.71;22338.90;-422.71;23538.90;1200.00
B5-2.WC4;0;Line;-422.71;23538.90;-1022.70;23538.90;599.99
B5-2.WC4;0;Line;-1022.70;23538.90;-1022.70;23678.90;140.00
B5-2.WC4;0;Line;-1022.70;23678.90;-422.71;23678.90;599.99
B5-2.WC4;0;Line;-422.71;23678.90;-422.71;26393.87;2714.98
B5-2.WC5;0;Line;-4492.72;20278.90;-4492.72;15678.90;4600.00
