Room_Number;Loop_Index;Segment_Type;StartX;StartY;EndX;EndY;Length
B5-407;0;Line;22122.29;49283.98;21992.29;49283.98;130.00
B5-407;0;Line;21992.29;49283.98;21177.29;49283.98;815.00
B5-407;0;Line;21177.29;49283.98;21177.29;49588.98;305.00
B5-408;0;Line;21177.29;42888.98;12477.29;42888.98;8700.00
B5-408;0;Line;12477.29;42888.98;12477.29;41360.58;1528.40
B5-408;0;Line;12477.29;41360.58;12477.29;41238.98;121.60
B5-408;0;Line;12477.29;41238.98;12477.29;41237.39;1.60
B5-408;0;Line;12477.29;41237.39;12477.29;39631.99;1605.40
B5-408;0;Line;12477.29;39631.99;12477.29;39588.98;43.01
B5-408;0;Line;12477.29;39588.98;12477.29;39417.39;171.60
B5-408;0;Line;12477.29;39417.39;12477.29;36408.98;3008.40
B5-408;0;Line;12477.29;36408.98;21177.29;36408.98;8700.00
B5-408;0;Line;21177.29;36408.98;21177.29;36613.98;205.00
B5-408;0;Line;21177.29;36613.98;21992.29;36613.98;815.00
B5-408;0;Line;21992.29;36613.98;22122.29;36613.98;130.00
B5-408;0;Line;22122.29;36613.98;22122.29;42583.98;5970.00
B5-408;0;Line;22122.29;42583.98;21992.29;42583.98;130.00
B5-408;0;Line;21992.29;42583.98;21177.29;42583.98;815.00
B5-408;0;Line;21177.29;42583.98;21177.29;42888.98;305.00
B5-409;0;Line;21175.70;36188.98;12477.29;36188.98;8698.40
B5-409;0;Line;12477.29;36188.98;12477.29;35348.98;840.00
B5-409;0;Line;12477.29;35348.98;12477.29;35288.98;60.00
B5-409;0;Line;12477.29;35288.98;12477.29;33128.98;2160.00
B5-409;0;Line;12477.29;33128.98;12477.29;33068.98;60.00
B5-409;0;Line;12477.29;33068.98;12477.29;29708.98;3360.00
B5-409;0;Line;12477.29;29708.98;21177.29;29708.98;8700.00
B5-409;0;Line;21177.29;29708.98;21177.29;30013.98;305.00
B5-409;0;Line;21177.29;30013.98;21992.29;30013.98;815.00
B5-409;0;Line;21992.29;30013.98;22122.29;30013.98;129.99
B5-409;0;Line;22122.29;30013.98;22122.29;35783.98;5770.00
B5-409;0;Line;22122.29;35783.98;21992.29;35783.98;129.99
B5-409;0;Line;21992.29;35783.98;21177.29;35783.98;815.00
B5-409;0;Line;21177.29;35783.98;21177.29;36188.98;405.00
B5-409;0;Line;21177.29;36188.98;21175.70;36188.98;1.60
B5-410;0;Line;21177.29;29488.98;12477.29;29488.98;8700.00
B5-410;0;Line;12477.29;29488.98;12477.29;28395.58;1093.40
B5-410;0;Line;12477.29;28395.58;12477.29;28273.98;121.60
B5-410;0;Line;12477.29;28273.98;12477.29;28272.39;1.60
B5-410;0;Line;12477.29;28272.39;12477.29;26666.99;1605.40
B5-410;0;Line;12477.29;26666.99;12477.29;26623.98;43.01
B5-410;0;Line;12477.29;26623.98;12477.29;26452.39;171.60
B5-410;0;Line;12477.29;26452.39;12477.29;23008.98;3443.40
B5-410;0;Line;12477.29;23008.98;21177.29;23008.98;8700.00
B5-410;0;Line;21177.29;23008.98;21177.29;23313.98;305.00
B5-410;0;Line;21177.29;23313.98;21992.29;23313.98;815.00
B5-410;0;Line;21992.29;23313.98;22122.29;23313.98;129.99
B5-410;0;Line;22122.29;23313.98;22122.29;29183.98;5870.00
B5-410;0;Line;22122.29;29183.98;21992.29;29183.98;129.99
B5-410;0;Line;21992.29;29183.98;21177.29;29183.98;815.00
B5-410;0;Line;21177.29;29183.98;21177.29;29488.98;305.00
B5-411;0;Line;21177.29;16598.98;21337.80;16598.98;160.51
B5-411;0;Line;21337.80;16598.98;21992.29;16598.98;654.49
B5-411;0;Line;21992.29;16598.98;21992.29;16613.98;15.00
B5-411;0;Line;21992.29;16613.98;22122.29;16613.98;129.99
B5-411;0;Line;22122.29;16613.98;22122.29;22483.98;5870.00
B5-411;0;Line;22122.29;22483.98;21992.29;22483.98;129.99
B5-411;0;Line;21992.29;22483.98;21177.29;22483.98;815.00
B5-411;0;Line;21177.29;22483.98;21177.29;22788.98;305.00
B5-411;0;Line;21177.29;22788.98;12477.29;22788.98;8700.00
B5-411;0;Line;12477.29;22788.98;12477.29;22605.58;183.40
B5-411;0;Line;12477.29;22605.58;12477.29;22483.98;121.60
B5-411;0;Line;12477.29;22483.98;12477.29;22482.39;1.60
B5-411;0;Line;12477.29;22482.39;12477.29;20834.49;1647.90
B5-411;0;Line;12477.29;20833.98;12477.29;20577.39;256.60
B5-411;0;Line;12477.29;20577.39;12477.29;15668.98;4908.40
B5-411;0;Line;12477.29;15668.98;21177.29;15668.98;8700.00
B5-411;0;Line;21177.29;15668.98;21177.29;15798.98;130.00
B5-411;0;Line;21177.29;15798.98;21177.29;16598.98;800.00
B5-412;0;Line;-192.72;64448.98;-192.72;64183.98;265.00
B5-412;0;Line;-192.72;64183.98;-192.72;55198.98;8985.00
B5-412;0;Line;-192.72;55198.98;7527.29;55198.98;7720.01
B5-412;0;Line;7527.29;55198.98;7527.29;56138.98;940.00
B5-412;0;Line;7527.29;56138.98;7527.29;56198.98;60.00
B5-412;0;Line;7527.29;56198.98;7527.29;57755.97;1556.99
B5-412;0;Line;7527.29;57755.97;7527.29;57842.06;86.08
B5-412;0;Line;7527.29;57842.06;7527.29;57970.58;128.52
B5-412;0;Line;7527.29;57970.58;7527.29;61277.39;3306.81
B5-412;0;Line;7527.29;61277.39;7527.29;61448.98;171.60
B5-412;0;Line;7527.29;61448.98;7527.29;61491.99;43.01
B5-412;0;Line;7527.29;61491.99;7527.29;63097.39;1605.40
B5-412;0;Line;7527.29;63097.39;7527.29;63098.98;1.60
B5-412;0;Line;7527.29;63098.98;7527.29;63220.58;121.60
B5-412;0;Line;7527.29;63220.58;7527.29;64543.98;1323.40
B5-412;0;Line;7527.29;64543.98;3612.30;64543.98;3914.99
B5-412;0;Line;3612.30;64543.98;3392.30;64543.98;220.00
B5-412;0;Line;3392.30;64543.98;-192.71;64543.98;3585.01
B5-412;0;Line;-192.71;64543.98;-192.71;64448.98;95.00
B5-412;1;Line;1177.30;56813.98;2007.30;56813.98;830.00
B5-412;1;Line;2007.30;56813.98;2007.30;55983.98;830.00
B5-412;1;Line;2007.30;55983.98;1177.30;55983.98;830.00
B5-412;1;Line;1177.30;55983.98;1177.30;56813.98;830.00
B5-412;2;Line;1177.30;63513.98;2007.30;63513.98;830.00
B5-412;2;Line;2007.30;63513.98;2007.30;62683.98;830.00
B5-412;2;Line;2007.30;62683.98;1177.30;62683.98;830.00
B5-412;2;Line;1177.30;62683.98;1177.30;63513.98;830.00
B5-413;0;Line;-192.72;54978.98;-192.72;52758.98;2220.00
B5-413;0;Line;-192.72;52758.98;6547.29;52758.98;6740.01
B5-413;0;Line;6547.29;52758.98;8657.29;52758.98;2110.00
B5-413;0;Line;8657.29;52758.98;8657.29;54978.98;2220.00
B5-413;0;Line;8657.29;54978.98;7629.79;54978.98;1027.50
B5-413;0;Line;7629.79;54978.98;-192.72;54978.98;7822.51
B5-414;0;Line;-192.72;52538.98;-192.72;43108.98;9430.00
B5-414;0;Line;-192.72;43108.98;1177.30;43108.98;1370.02
B5-414;0;Line;1177.30;43108.98;1177.30;43413.98;305.00
B5-414;0;Line;1177.30;43413.98;2007.30;43413.98;830.00
B5-414;0;Line;2007.30;43413.98;2007.30;43108.98;305.00
B5-414;0;Line;2007.30;43108.98;6437.29;43108.98;4430.00
B5-414;0;Line;6437.29;43108.98;6437.29;44668.98;1560.00
B5-414;0;Line;6437.29;44668.98;6437.29;50728.98;6060.00
B5-414;0;Line;6437.29;50728.98;6437.29;52538.98;1810.00
B5-414;0;Line;6437.29;52538.98;-192.72;52538.98;6630.01
B5-414;1;Line;1177.30;50113.98;2007.30;50113.98;830.00
B5-414;1;Line;2007.30;50113.98;2007.30;49283.98;830.00
B5-414;1;Line;2007.30;49283.98;1177.30;49283.98;830.00
B5-414;1;Line;1177.30;49283.98;1177.30;50113.98;830.00
B5-416;0;Line;-192.72;42888.98;-192.72;33348.98;9540.00
B5-416;0;Line;-192.72;33348.98;6437.29;33348.98;6630.01
B5-416;0;Line;6437.29;33348.98;6437.29;41078.98;7730.00
B5-416;0;Line;6437.29;41078.98;6437.29;42888.98;1810.00
B5-416;0;Line;6437.29;42888.98;2007.30;42888.98;4430.00
B5-416;0;Line;2007.30;42888.98;2007.30;42583.98;305.00
B5-416;0;Line;2007.30;42583.98;1177.30;42583.98;830.00
B5-416;0;Line;1177.30;42583.98;1177.30;42888.98;305.00
B5-416;0;Line;1177.30;42888.98;-192.72;42888.98;1370.02
B5-416;1;Line;1177.30;36613.98;2007.30;36613.98;830.00
B5-416;1;Line;2007.30;36613.98;2007.30;35783.98;830.00
B5-416;1;Line;2007.30;35783.98;1177.30;35783.98;830.00
B5-416;1;Line;1177.30;35783.98;1177.30;36613.98;830.00
B5-417;0;Line;6657.29;40968.98;6657.29;33348.98;7620.00
B5-417;0;Line;6657.29;33348.98;8657.29;33348.98;2000.00
B5-417;0;Line;8657.29;33348.98;8657.29;36503.98;3155.00
B5-417;0;Line;8657.29;36503.98;8657.29;40968.98;4465.00
B5-417;0;Line;8657.29;40968.98;6657.29;40968.98;2000.00
B5-415;0;Line;8657.29;50618.98;6657.29;50618.98;2000.00
B5-415;0;Line;6657.29;50618.98;6657.29;44778.98;5840.00
B5-415;0;Line;6657.29;44778.98;8657.29;44778.98;2000.00
B5-415;0;Line;8657.29;44778.98;8657.29;50618.98;5840.00
B5-418;0;Line;-192.72;33128.98;-192.72;29183.98;3945.00
B5-418;0;Line;-192.72;29183.98;1177.30;29183.98;1370.02
B5-418;0;Line;1177.30;29183.98;1177.30;30013.98;830.00
B5-418;0;Line;1177.30;30013.98;2007.30;30013.98;830.00
B5-418;0;Line;2007.30;30013.98;2007.30;29183.98;830.00
B5-418;0;Line;2007.30;29183.98;8877.29;29183.98;6870.00
B5-418;0;Line;8877.29;29183.98;8877.29;33128.98;3945.00
B5-418;0;Line;8877.29;33128.98;6547.29;33128.98;2330.00
B5-418;0;Line;6547.29;33128.98;-192.72;33128.98;6740.01
B5-4.CR7;0;Line;-192.72;15668.98;1177.29;15668.98;1370.01
B5-4.CR7;0;Line;1177.29;15668.98;1177.29;15798.98;130.00
B5-4.CR7;0;Line;1177.29;15798.98;1177.29;16613.98;815.00
B5-4.CR7;0;Line;1177.29;16613.98;1607.29;16613.98;430.00
B5-4.CR7;0;Line;1607.29;16613.98;1607.29;19262.39;2648.40
B5-4.CR7;0;Line;1607.29;19262.39;1607.29;19278.98;16.60
B5-4.CR7;0;Line;1607.29;19278.98;1607.29;19478.98;200.00
B5-4.CR7;0;Line;1607.29;19478.98;1607.29;22483.98;3005.00
B5-4.CR7;0;Line;1607.29;22483.98;1177.29;22483.98;430.00
B5-4.CR7;0;Line;1177.29;22483.98;1177.29;23093.98;610.00
B5-4.CR7;0;Line;1177.29;23093.98;-192.72;23093.98;1370.01
B5-4.CR7;0;Line;-192.72;23093.98;-192.72;16138.98;6955.00
B5-4.CR7;0;Line;-192.72;16138.98;-192.72;15668.98;470.00
B5-4.CR6;0;Line;7857.29;26623.98;7857.29;22793.97;3830.01
B5-4.CR6;0;Line;7857.29;22793.97;7857.29;20303.98;2490.00
B5-4.CR6;0;Line;7857.29;20303.98;8942.29;20303.98;1085.00
B5-4.CR6;0;Line;8942.29;20303.98;8942.29;20293.98;10.00
B5-4.CR6;0;Line;8942.29;20293.98;10942.29;20293.98;2000.00
B5-4.CR6;0;Line;10942.29;20293.98;10942.29;20303.98;10.00
B5-4.CR6;0;Line;10942.29;20303.98;11127.29;20303.98;185.00
B5-4.CR6;0;Line;11127.29;20303.98;11127.29;20783.98;480.00
B5-4.CR6;0;Line;11127.29;20783.98;12257.29;20783.98;1130.00
B5-4.CR6;0;Line;12257.29;20783.98;12257.29;22483.98;1700.00
B5-4.CR6;0;Line;12257.29;22483.98;11949.79;22483.98;307.50
B5-4.CR6;0;Line;11949.79;22483.98;11127.29;22483.98;822.50
B5-4.CR6;0;Line;11127.29;22483.98;11127.29;23298.98;815.00
B5-4.CR6;0;Line;11127.28;23298.98;11127.28;26573.98;3275.00
B5-4.CR6;0;Line;11127.28;26573.98;12257.29;26573.98;1130.01
B5-4.CR6;0;Line;12257.29;26573.98;12257.29;28273.98;1700.00
B5-4.CR6;0;Line;12257.29;28273.98;11127.29;28273.98;1130.00
B5-4.CR6;0;Line;11127.29;28273.98;11127.29;29191.48;917.50
B5-4.CR6;0;Line;11127.29;29191.48;11127.29;30006.48;815.00
B5-4.CR6;0;Line;11127.29;30006.48;11127.29;33128.98;3122.50
B5-4.CR6;0;Line;11127.29;33128.98;12257.29;33128.98;1130.00
B5-4.CR6;0;Line;12257.29;33128.98;12257.29;35288.98;2160.00
B5-4.CR6;0;Line;12257.29;35288.98;11127.29;35288.98;1130.00
B5-4.CR6;0;Line;11127.29;35288.98;11127.29;35798.98;510.00
B5-4.CR6;0;Line;11127.29;35798.98;11127.29;36393.98;595.00
B5-4.CR6;0;Line;11127.29;36393.98;11125.70;36393.98;1.60
B5-4.CR6;0;Line;11125.70;36393.98;8877.29;36393.98;2248.40
B5-4.CR6;0;Line;8877.29;36393.98;8877.29;33238.98;3155.00
B5-4.CR6;0;Line;8877.29;33238.98;8877.29;33085.97;153.01
B5-4.CR6;0;Line;8877.29;33085.97;8877.29;29183.98;3901.99
B5-4.CR6;0;Line;8877.29;29183.98;8877.29;26761.75;2422.23
B5-4.CR6;0;Line;8877.29;26761.75;8877.29;26623.98;137.77
B5-4.CR6;0;Line;8877.29;26623.98;8739.52;26623.98;137.77
B5-4.CR6;0;Line;8739.52;26623.98;7857.29;26623.98;882.23
B5-4.CR5;0;Line;-192.72;29183.98;-192.72;23313.98;5870.00
B5-4.CR5;0;Line;-192.72;23313.98;1184.79;23313.98;1377.51
B5-4.CR5;0;Line;1184.79;23313.98;1607.29;23313.98;422.50
B5-4.CR5;0;Line;1607.29;23313.98;1607.29;26623.98;3310.00
B5-4.CR5;0;Line;1607.29;26623.98;7754.79;26623.98;6147.50
B5-4.CR5;0;Line;7754.79;26623.98;7954.79;26623.98;200.00
B5-4.CR5;0;Line;7954.79;26623.98;8877.29;26623.98;922.50
B5-4.CR5;0;Line;8877.29;26623.98;8877.29;29183.98;2560.00
B5-4.CR5;0;Line;8877.29;29183.98;2152.81;29183.98;6724.49
B5-4.CR5;0;Line;2152.81;29183.98;1999.80;29183.98;153.01
B5-4.CR5;0;Line;1999.80;29183.98;1184.80;29183.98;815.00
B5-4.CR5;0;Line;1184.80;29183.98;1031.79;29183.98;153.01
B5-4.CR5;0;Line;1031.79;29183.98;-192.72;29183.98;1224.51
B5-4.CR4;0;Line;11127.29;63506.48;11127.29;64763.98;1257.50
B5-4.CR4;0;Line;11127.29;64763.98;8877.29;64763.98;2250.00
B5-4.CR4;0;Line;8877.29;64763.98;8877.29;63098.98;1665.00
B5-4.CR4;0;Line;8877.29;63098.98;7747.29;63098.98;1130.00
B5-4.CR4;0;Line;7747.29;63098.98;7747.29;61398.98;1700.00
B5-4.CR4;0;Line;7747.29;61398.98;8877.29;61398.98;1130.00
B5-4.CR4;0;Line;8877.29;61398.98;8877.29;57848.98;3550.00
B5-4.CR4;0;Line;8877.29;57848.98;7747.29;57848.98;1130.00
B5-4.CR4;0;Line;7747.29;57848.98;7747.29;56198.98;1650.00
B5-4.CR4;0;Line;7747.29;56198.98;8877.29;56198.98;1130.00
B5-4.CR4;0;Line;8877.29;56198.98;8877.29;55185.58;1013.40
B5-4.CR4;0;Line;8877.29;55185.58;8877.29;55183.98;1.60
B5-4.CR4;0;Line;8877.29;55183.98;8877.29;55081.48;102.50
B5-4.CR4;0;Line;8877.29;55081.48;8877.29;52538.98;2542.50
B5-4.CR4;0;Line;8877.29;52538.98;6657.29;52538.98;2220.00
B5-4.CR4;0;Line;6657.29;52538.98;6657.29;50838.98;1700.00
B5-4.CR4;0;Line;6657.29;50838.98;8877.29;50838.98;2220.00
B5-4.CR4;0;Line;8877.29;50838.98;8877.29;44558.98;6280.00
B5-4.CR4;0;Line;8877.29;44558.98;6657.29;44558.98;2220.00
B5-4.CR4;0;Line;6657.29;44558.98;6657.29;42998.98;1560.00
B5-4.CR4;0;Line;6657.29;42998.98;6657.29;41188.98;1810.00
B5-4.CR4;0;Line;6657.29;41188.98;8877.29;41188.98;2220.00
B5-4.CR4;0;Line;8877.29;41188.98;8877.29;36613.98;4575.00
B5-4.CR4;0;Line;8877.29;36613.98;11127.29;36613.98;2250.00
B5-4.CR4;0;Line;11127.29;36613.98;11127.29;39538.98;2925.00
B5-4.CR4;0;Line;11127.29;39538.98;12257.29;39538.98;1130.00
B5-4.CR4;0;Line;12257.29;39538.98;12257.29;41238.98;1700.00
B5-4.CR4;0;Line;12257.29;41238.98;11127.29;41238.98;1130.00
B5-4.CR4;0;Line;11127.29;41238.98;11127.29;42591.48;1352.50
B5-4.CR4;0;Line;11127.29;42591.48;11127.29;43406.48;815.00
B5-4.CR4;0;Line;11127.29;43406.48;11127.29;44508.98;1102.50
B5-4.CR4;0;Line;11127.29;44508.98;12257.29;44508.98;1130.00
B5-4.CR4;0;Line;12257.29;44508.98;12257.29;46208.98;1700.00
B5-4.CR4;0;Line;12257.29;46208.98;11127.29;46208.98;1130.00
B5-4.CR4;0;Line;11127.29;46208.98;11127.29;49298.98;3090.00
B5-4.CR4;0;Line;11127.29;49298.98;11127.29;50106.48;807.50
B5-4.CR4;0;Line;11127.29;50106.48;11127.29;53278.98;3172.50
B5-4.CR4;0;Line;11127.29;53278.98;12257.29;53278.98;1130.00
B5-4.CR4;0;Line;12257.29;53278.98;12257.29;54978.98;1700.00
B5-4.CR4;0;Line;12257.29;54978.98;11127.29;54978.98;1130.00
B5-4.CR4;0;Line;11127.29;54978.98;11127.29;55998.98;1020.00
B5-4.CR4;0;Line;11127.29;55998.98;11127.29;56798.98;800.00
B5-4.CR4;0;Line;11127.29;56798.98;11127.29;57798.98;1000.00
B5-4.CR4;0;Line;11127.29;57798.98;12257.29;57798.98;1130.00
B5-4.CR4;0;Line;12257.29;57798.98;12257.29;59498.98;1700.00
B5-4.CR4;0;Line;12257.29;59498.98;11127.29;59498.98;1130.00
B5-4.CR4;0;Line;11127.29;59498.98;11127.29;62698.98;3200.00
B5-4.CR4;0;Line;11127.29;62698.98;11127.29;63506.48;807.50
B5-400;0;Line;-27087.71;68633.98;-27087.71;64653.98;3980.00
B5-400;0;Line;-27087.71;64653.98;-20727.71;64653.98;6360.00
B5-400;0;Line;-20727.71;64653.98;-20727.71;68633.98;3980.00
B5-400;0;Line;-20727.71;68633.98;-21967.71;68633.98;1240.00
B5-400;0;Line;-21967.71;68633.98;-24602.71;68633.98;2635.00
B5-400;0;Line;-24602.71;68633.98;-24602.71;67743.98;890.00
B5-400;0;Line;-24602.71;67743.98;-24907.71;67743.98;305.00
B5-400;0;Line;-24907.71;67743.98;-25722.71;67743.98;815.00
B5-400;0;Line;-25722.71;67743.98;-25722.71;68633.98;890.00
B5-400;0;Line;-25722.71;68633.98;-27087.71;68633.98;1365.00
B5-419;0;Line;-25722.69;77028.98;-27087.71;77028.98;1365.02
B5-419;0;Line;-27087.71;77028.98;-27087.71;68853.98;8175.00
B5-419;0;Line;-27087.71;68853.98;-25715.21;68853.98;1372.50
B5-419;0;Line;-25715.21;68853.98;-24907.71;68853.98;807.50
B5-419;0;Line;-24907.71;68853.98;-24655.21;68853.98;252.50
B5-419;0;Line;-24655.21;68853.98;-22077.71;68853.98;2577.50
B5-419;0;Line;-22077.71;68853.98;-22077.71;71073.98;2220.00
B5-419;0;Line;-22077.71;71073.98;-22077.71;77028.98;5955.00
B5-419;0;Line;-22077.71;77028.98;-24892.69;77028.98;2814.99
B5-419;0;Line;-24892.69;77028.98;-24892.69;76898.98;130.00
B5-419;0;Line;-24892.71;76898.98;-24892.71;76083.98;815.00
B5-419;0;Line;-24892.71;76083.98;-25722.71;76083.98;830.00
B5-419;0;Line;-25722.71;76083.98;-25722.71;76906.48;822.50
B5-419;0;Line;-25722.69;76906.48;-25722.69;77028.98;122.50
B5-420;0;Line;-19122.69;77028.98;-21857.71;77028.98;2735.01
B5-420;0;Line;-21857.71;77028.98;-21857.71;71183.98;5845.00
B5-420;0;Line;-21857.71;71183.98;-18717.71;71183.98;3140.00
